,Month,Hour,Day Type,Load [kWh]
6239,9,24,1,9.87
6240,9,1,2,11.71
6241,9,2,2,11.05
6242,9,3,2,12.43
6243,9,4,2,11.37
6244,9,5,2,12.67
6245,9,6,2,127.87
6246,9,7,2,136.73
6247,9,8,2,188.87
6248,9,9,2,206.23999999999998
6249,9,10,2,218.18
6250,9,11,2,234.60999999999999
6251,9,12,2,236.01
6252,9,13,2,264.1
6253,9,14,2,268.63
6254,9,15,2,267.79
6255,9,16,2,255.44
6256,9,17,2,212.05
6257,9,18,2,158.11
6258,9,19,2,151.07000000000002
6259,9,20,2,148.87
6260,9,21,2,140.85
6261,9,22,2,15.27
6262,9,23,2,17.07
6263,9,24,2,12.71
6264,9,1,3,13.09
6265,9,2,3,13.27
6266,9,3,3,12.44
6267,9,4,3,12.47
6268,9,5,3,12.32
6269,9,6,3,125.7
6270,9,7,3,140.47
6271,9,8,3,217.82
6272,9,9,3,231.70000000000002
6273,9,10,3,253.36
6274,9,11,3,266.16999999999996
6275,9,12,3,269.6
6276,9,13,3,286.98
6277,9,14,3,293.98
6278,9,15,3,303.63
6279,9,16,3,314.54
6280,9,17,3,269.6
6281,9,18,3,186.91000000000003
6282,9,19,3,172.23000000000002
6283,9,20,3,168.65
6284,9,21,3,163.94
6285,9,22,3,16.939999999999998
6286,9,23,3,18.439999999999998
6287,9,24,3,14.77
6288,9,1,4,13.51
6289,9,2,4,12.59
6290,9,3,4,13.92
6291,9,4,4,12.6
6292,9,5,4,11.31
6293,9,6,4,183.58
6294,9,7,4,184.7
6295,9,8,4,248.62
6296,9,9,4,238.81
6297,9,10,4,243.63
6298,9,11,4,257.34000000000003
6299,9,12,4,271.54
6300,9,13,4,271.21
6301,9,14,4,257.74
6302,9,15,4,247.87
6303,9,16,4,257.4
6304,9,17,4,237.65999999999997
6305,9,18,4,182.79
6306,9,19,4,173.03
6307,9,20,4,165.12
6308,9,21,4,158.89000000000001
6309,9,22,4,14.780000000000001
6310,9,23,4,15.46
6311,9,24,4,10.69
6312,9,1,5,10.8
6313,9,2,5,10.2
6314,9,3,5,10.09
6315,9,4,5,12.75
6316,9,5,5,13.49
6317,9,6,5,139.22
6318,9,7,5,145.78
6319,9,8,5,226.19
6320,9,9,5,238.4
6321,9,10,5,249.51
6322,9,11,5,263.51
6323,9,12,5,269.9
6324,9,13,5,282.86
6325,9,14,5,285.46000000000004
6326,9,15,5,298.59000000000003
6327,9,16,5,311.75
6328,9,17,5,265.36
6329,9,18,5,189.61
6330,9,19,5,183.99
6331,9,20,5,187.64999999999998
6332,9,21,5,176.63000000000002
6333,9,22,5,18.63
6334,9,23,5,18.21
6335,9,24,5,14.81
6336,9,1,6,13.08
6337,9,2,6,11.94
6338,9,3,6,11.42
6339,9,4,6,11.01
6340,9,5,6,10.6
6341,9,6,6,180.02
6342,9,7,6,188.47
6343,9,8,6,266.43
6344,9,9,6,254.6
6345,9,10,6,247.69
6346,9,11,6,247.43
6347,9,12,6,241.91
6348,9,13,6,253.92000000000002
6349,9,14,6,249.44
6350,9,15,6,270.9
6351,9,16,6,289.90000000000003
6352,9,17,6,254.16
6353,9,18,6,183.56
6354,9,19,6,158.1
6355,9,20,6,154.57000000000002
6356,9,21,6,152.62
6357,9,22,6,14.33
6358,9,23,6,15.37
6359,9,24,6,11.89
6360,9,1,7,9.73
6361,9,2,7,8.59
6362,9,3,7,8.86
6363,9,4,7,8.83
6364,9,5,7,9.25
6365,9,6,7,176.17000000000002
6366,9,7,7,172.28
6367,9,8,7,171.19
6368,9,9,7,161.3
6369,9,10,7,159.48
6370,9,11,7,167.98000000000002
6371,9,12,7,161.27
6372,9,13,7,159.59
6373,9,14,7,158.0
6374,9,15,7,172.85000000000002
6375,9,16,7,187.56
6376,9,17,7,185.27
6377,9,18,7,13.6
6378,9,19,7,10.81
6379,9,20,7,9.95
6380,9,21,7,8.73
6381,9,22,7,8.22
6382,9,23,7,8.36
6383,9,24,7,9.72
6384,9,1,1,9.93
6385,9,2,1,9.63
6386,9,3,1,10.64
6387,9,4,1,10.9
6388,9,5,1,11.04
6389,9,6,1,13.530000000000001
6390,9,7,1,12.73
6391,9,8,1,11.95
6392,9,9,1,11.15
6393,9,10,1,73.83
6394,9,11,1,78.49000000000001
6395,9,12,1,39.46
6396,9,13,1,141.95
6397,9,14,1,97.86999999999999
6398,9,15,1,144.48
6399,9,16,1,145.44
6400,9,17,1,98.96000000000001
6401,9,18,1,112.99
6402,9,19,1,35.06
6403,9,20,1,38.010000000000005
6404,9,21,1,9.64
6405,9,22,1,10.19
6406,9,23,1,9.55
6407,9,24,1,8.91
6408,9,1,2,13.62
6409,9,2,2,14.39
6410,9,3,2,14.7
6411,9,4,2,13.11
6412,9,5,2,12.73
6413,9,6,2,157.19
6414,9,7,2,150.28
6415,9,8,2,213.48000000000002
6416,9,9,2,207.06
6417,9,10,2,230.48
6418,9,11,2,245.85
6419,9,12,2,246.41
6420,9,13,2,247.32999999999998
6421,9,14,2,255.68
6422,9,15,2,271.52
6423,9,16,2,281.37
6424,9,17,2,225.45999999999998
6425,9,18,2,160.62
6426,9,19,2,151.68
6427,9,20,2,149.54
6428,9,21,2,143.49
6429,9,22,2,15.86
6430,9,23,2,16.27
6431,9,24,2,13.52
6432,9,1,3,14.27
6433,9,2,3,14.94
6434,9,3,3,14.76
6435,9,4,3,13.46
6436,9,5,3,14.51
6437,9,6,3,163.04000000000002
6438,9,7,3,167.94
6439,9,8,3,236.07
6440,9,9,3,245.66
6441,9,10,3,248.89
6442,9,11,3,252.17000000000002
6443,9,12,3,243.85999999999999
6444,9,13,3,242.48999999999998
6445,9,14,3,225.39999999999998
6446,9,15,3,212.85
6447,9,16,3,213.3
6448,9,17,3,181.34
6449,9,18,3,149.27
6450,9,19,3,151.64
6451,9,20,3,150.70999999999998
6452,9,21,3,150.26000000000002
6453,9,22,3,16.18
6454,9,23,3,16.73
6455,9,24,3,12.44
6456,9,1,4,10.9
6457,9,2,4,12.69
6458,9,3,4,13.43
6459,9,4,4,14.29
6460,9,5,4,14.64
6461,9,6,4,142.92
6462,9,7,4,145.10999999999999
6463,9,8,4,198.54
6464,9,9,4,202.84
6465,9,10,4,220.61
6466,9,11,4,230.5
6467,9,12,4,233.89000000000001
6468,9,13,4,244.85
6469,9,14,4,224.76
6470,9,15,4,222.58
6471,9,16,4,229.28
6472,9,17,4,202.79000000000002
6473,9,18,4,139.6
6474,9,19,4,131.72
6475,9,20,4,126.46000000000001
6476,9,21,4,120.12
6477,9,22,4,16.37
6478,9,23,4,15.120000000000001
6479,9,24,4,11.45
6480,9,1,5,11.54
6481,9,2,5,12.43
6482,9,3,5,13.19
6483,9,4,5,11.79
6484,9,5,5,10.96
6485,9,6,5,93.03999999999999
6486,9,7,5,110.39
6487,9,8,5,160.56
6488,9,9,5,178.81
6489,9,10,5,200.31
6490,9,11,5,217.35
6491,9,12,5,220.08
6492,9,13,5,236.45
6493,9,14,5,234.07
6494,9,15,5,232.35
6495,9,16,5,228.7
6496,9,17,5,178.88
6497,9,18,5,124.85000000000001
6498,9,19,5,120.4
6499,9,20,5,117.46000000000001
6500,9,21,5,114.92
6501,9,22,5,15.02
6502,9,23,5,14.87
6503,9,24,5,12.45
6504,9,1,6,13.68
6505,9,2,6,11.98
6506,9,3,6,13.19
6507,9,4,6,13.48
6508,9,5,6,13.56
6509,9,6,6,137.26
6510,9,7,6,144.25
6511,9,8,6,193.27
6512,9,9,6,195.35999999999999
6513,9,10,6,203.3
6514,9,11,6,213.85
6515,9,12,6,216.93
6516,9,13,6,229.5
6517,9,14,6,219.77999999999997
6518,9,15,6,227.42999999999998
6519,9,16,6,222.89
6520,9,17,6,207.29
6521,9,18,6,167.34
6522,9,19,6,160.28
6523,9,20,6,157.94
6524,9,21,6,152.04000000000002
6525,9,22,6,17.720000000000002
6526,9,23,6,15.520000000000001
6527,9,24,6,13.13
6528,9,1,7,10.3
6529,9,2,7,9.94
6530,9,3,7,9.07
6531,9,4,7,8.73
6532,9,5,7,8.51
6533,9,6,7,147.62
6534,9,7,7,144.17
6535,9,8,7,144.69
6536,9,9,7,155.12
6537,9,10,7,157.46
6538,9,11,7,161.6
6539,9,12,7,152.99
6540,9,13,7,152.12
6541,9,14,7,136.19
6542,9,15,7,125.67
6543,9,16,7,125.51
6544,9,17,7,122.06
6545,9,18,7,11.82
6546,9,19,7,9.04
6547,9,20,7,8.41
6548,9,21,7,7.67
6549,9,22,7,8.58
6550,9,23,7,8.34
6551,9,24,7,8.6
6552,10,1,1,9.69
6553,10,2,1,9.33
6554,10,3,1,8.36
6555,10,4,1,8.03
6556,10,5,1,7.77
6557,10,6,1,10.09
6558,10,7,1,10.969999999999999
6559,10,8,1,17.96
6560,10,9,1,43.379999999999995
6561,10,10,1,42.04
6562,10,11,1,40.769999999999996
6563,10,12,1,62.129999999999995
6564,10,13,1,63.14
6565,10,14,1,59.17
6566,10,15,1,70.89999999999999
6567,10,16,1,62.55
6568,10,17,1,55.89
6569,10,18,1,38.74
6570,10,19,1,10.07
6571,10,20,1,10.67
6572,10,21,1,10.64
6573,10,22,1,9.31
6574,10,23,1,9.49
6575,10,24,1,9.97
6576,10,1,2,13.49
6577,10,2,2,13.48
6578,10,3,2,12.87
6579,10,4,2,11.81
6580,10,5,2,10.98
6581,10,6,2,59.870000000000005
6582,10,7,2,84.85
6583,10,8,2,129.68
6584,10,9,2,126.15
6585,10,10,2,135.56
6586,10,11,2,150.74
6587,10,12,2,167.7
6588,10,13,2,174.4
6589,10,14,2,168.24
6590,10,15,2,169.66
6591,10,16,2,173.97
6592,10,17,2,161.24
6593,10,18,2,126.5
6594,10,19,2,115.21000000000001
6595,10,20,2,109.52
6596,10,21,2,100.01
6597,10,22,2,18.57
6598,10,23,2,19.37
6599,10,24,2,15.46
6600,10,1,3,15.44
6601,10,2,3,15.26
6602,10,3,3,15.46
6603,10,4,3,15.46
6604,10,5,3,14.0
6605,10,6,3,52.239999999999995
6606,10,7,3,75.35
6607,10,8,3,125.83000000000001
6608,10,9,3,136.22
6609,10,10,3,151.34
6610,10,11,3,165.77
6611,10,12,3,173.41
6612,10,13,3,180.0
6613,10,14,3,172.19
6614,10,15,3,178.70000000000002
6615,10,16,3,180.98999999999998
6616,10,17,3,152.45
6617,10,18,3,114.26
6618,10,19,3,108.05
6619,10,20,3,105.94
6620,10,21,3,99.76
6621,10,22,3,15.82
6622,10,23,3,15.24
6623,10,24,3,11.22
6624,10,1,4,11.25
6625,10,2,4,12.53
6626,10,3,4,13.92
6627,10,4,4,13.55
6628,10,5,4,12.44
6629,10,6,4,67.06
6630,10,7,4,88.54
6631,10,8,4,141.91
6632,10,9,4,150.75
6633,10,10,4,156.64
6634,10,11,4,171.2
6635,10,12,4,189.37
6636,10,13,4,201.95000000000002
6637,10,14,4,202.14
6638,10,15,4,217.57
6639,10,16,4,221.83
6640,10,17,4,182.13
6641,10,18,4,129.5
6642,10,19,4,122.7
6643,10,20,4,119.88
6644,10,21,4,111.44999999999999
6645,10,22,4,16.8
6646,10,23,4,17.65
6647,10,24,4,13.27
6648,10,1,5,11.92
6649,10,2,5,11.49
6650,10,3,5,10.65
6651,10,4,5,10.37
6652,10,5,5,9.93
6653,10,6,5,88.17
6654,10,7,5,106.82000000000001
6655,10,8,5,149.33
6656,10,9,5,160.5
6657,10,10,5,170.89
6658,10,11,5,186.67999999999998
6659,10,12,5,191.75
6660,10,13,5,204.66000000000003
6661,10,14,5,207.03000000000003
6662,10,15,5,220.79999999999998
6663,10,16,5,219.19
6664,10,17,5,171.7
6665,10,18,5,128.03
6666,10,19,5,121.63
6667,10,20,5,119.78
6668,10,21,5,114.13
6669,10,22,5,14.7
6670,10,23,5,15.98
6671,10,24,5,13.65
6672,10,1,6,14.3
6673,10,2,6,12.82
6674,10,3,6,11.66
6675,10,4,6,11.66
6676,10,5,6,13.13
6677,10,6,6,89.58999999999999
6678,10,7,6,110.91
6679,10,8,6,168.77
6680,10,9,6,183.76
6681,10,10,6,197.6
6682,10,11,6,217.16
6683,10,12,6,221.42
6684,10,13,6,238.22
6685,10,14,6,241.81
6686,10,15,6,240.42
6687,10,16,6,245.29
6688,10,17,6,197.3
6689,10,18,6,136.58
6690,10,19,6,128.34
6691,10,20,6,126.7
6692,10,21,6,122.28999999999999
6693,10,22,6,14.180000000000001
6694,10,23,6,14.72
6695,10,24,6,12.62
6696,10,1,7,8.47
6697,10,2,7,9.62
6698,10,3,7,9.1
6699,10,4,7,9.92
6700,10,5,7,9.55
6701,10,6,7,124.53
6702,10,7,7,126.98
6703,10,8,7,131.29
6704,10,9,7,134.26999999999998
6705,10,10,7,133.78
6706,10,11,7,148.95
6707,10,12,7,147.4
6708,10,13,7,138.53
6709,10,14,7,143.92000000000002
6710,10,15,7,147.29
6711,10,16,7,129.95
6712,10,17,7,122.83
6713,10,18,7,12.969999999999999
6714,10,19,7,8.63
6715,10,20,7,9.33
6716,10,21,7,10.07
6717,10,22,7,10.89
6718,10,23,7,11.2
6719,10,24,7,11.6
6720,10,1,1,10.83
6721,10,2,1,11.16
6722,10,3,1,10.21
6723,10,4,1,9.9
6724,10,5,1,9.25
6725,10,6,1,11.87
6726,10,7,1,11.209999999999999
6727,10,8,1,24.74
6728,10,9,1,76.64
6729,10,10,1,82.61
6730,10,11,1,83.75
6731,10,12,1,87.51
6732,10,13,1,88.74000000000001
6733,10,14,1,89.83
6734,10,15,1,87.5
6735,10,16,1,87.64
6736,10,17,1,85.6
6737,10,18,1,51.69
6738,10,19,1,9.92
6739,10,20,1,8.82
6740,10,21,1,8.91
6741,10,22,1,8.9
6742,10,23,1,9.97
6743,10,24,1,10.79
6744,10,1,8,11.41
6745,10,2,8,11.33
6746,10,3,8,11.6
6747,10,4,8,11.45
6748,10,5,8,10.64
6749,10,6,8,11.87
6750,10,7,8,12.06
6751,10,8,8,43.760000000000005
6752,10,9,8,93.58000000000001
6753,10,10,8,72.07000000000001
6754,10,11,8,54.81
6755,10,12,8,67.64999999999999
6756,10,13,8,74.25
6757,10,14,8,35.41
6758,10,15,8,47.61
6759,10,16,8,12.709999999999999
6760,10,17,8,12.18
6761,10,18,8,8.97
6762,10,19,8,9.84
6763,10,20,8,9.09
6764,10,21,8,9.24
6765,10,22,8,9.68
6766,10,23,8,10.6
6767,10,24,8,9.92
6768,10,1,3,12.83
6769,10,2,3,13.84
6770,10,3,3,14.68
6771,10,4,3,15.46
6772,10,5,3,14.96
6773,10,6,3,172.18
6774,10,7,3,174.2
6775,10,8,3,235.82999999999998
6776,10,9,3,230.77999999999997
6777,10,10,3,219.31
6778,10,11,3,237.62
6779,10,12,3,242.65
6780,10,13,3,254.17000000000002
6781,10,14,3,260.13
6782,10,15,3,262.61
6783,10,16,3,271.49
6784,10,17,3,231.22
6785,10,18,3,163.81
6786,10,19,3,157.69
6787,10,20,3,162.69
6788,10,21,3,161.19
6789,10,22,3,16.4
6790,10,23,3,15.85
6791,10,24,3,11.06
6792,10,1,4,12.79
6793,10,2,4,11.57
6794,10,3,4,11.4
6795,10,4,4,12.88
6796,10,5,4,12.94
6797,10,6,4,163.16000000000003
6798,10,7,4,167.54
6799,10,8,4,226.03000000000003
6800,10,9,4,223.69
6801,10,10,4,225.05999999999997
6802,10,11,4,247.35999999999999
6803,10,12,4,243.95000000000002
6804,10,13,4,264.56
6805,10,14,4,265.52
6806,10,15,4,269.56
6807,10,16,4,262.5
6808,10,17,4,219.88
6809,10,18,4,169.51999999999998
6810,10,19,4,162.43
6811,10,20,4,163.13000000000002
6812,10,21,4,157.9
6813,10,22,4,17.4
6814,10,23,4,18.75
6815,10,24,4,15.12
6816,10,1,5,15.29
6817,10,2,5,13.75
6818,10,3,5,12.89
6819,10,4,5,11.94
6820,10,5,5,12.87
6821,10,6,5,177.16
6822,10,7,5,178.32999999999998
6823,10,8,5,227.73000000000002
6824,10,9,5,231.81
6825,10,10,5,247.36
6826,10,11,5,254.8
6827,10,12,5,264.35
6828,10,13,5,268.81
6829,10,14,5,257.51
6830,10,15,5,263.52
6831,10,16,5,275.87
6832,10,17,5,242.37
6833,10,18,5,199.69
6834,10,19,5,195.64
6835,10,20,5,190.21999999999997
6836,10,21,5,179.47
6837,10,22,5,15.59
6838,10,23,5,15.19
6839,10,24,5,13.47
6840,10,1,6,13.76
6841,10,2,6,13.74
6842,10,3,6,14.46
6843,10,4,6,14.66
6844,10,5,6,13.16
6845,10,6,6,161.39
6846,10,7,6,175.88
6847,10,8,6,236.61
6848,10,9,6,238.4
6849,10,10,6,249.56
6850,10,11,6,260.1
6851,10,12,6,269.98
6852,10,13,6,273.69
6853,10,14,6,259.12
6854,10,15,6,251.1
6855,10,16,6,255.46
6856,10,17,6,222.07999999999998
6857,10,18,6,164.75
6858,10,19,6,154.2
6859,10,20,6,147.76
6860,10,21,6,144.71
6861,10,22,6,16.49
6862,10,23,6,15.95
6863,10,24,6,12.82
6864,10,1,7,9.45
6865,10,2,7,9.93
6866,10,3,7,8.71
6867,10,4,7,8.78
6868,10,5,7,8.69
6869,10,6,7,121.61
6870,10,7,7,120.57
6871,10,8,7,129.70000000000002
6872,10,9,7,153.52
6873,10,10,7,165.97
6874,10,11,7,175.14999999999998
6875,10,12,7,166.54999999999998
6876,10,13,7,168.81
6877,10,14,7,167.16
6878,10,15,7,169.37
6879,10,16,7,161.23000000000002
6880,10,17,7,126.84
6881,10,18,7,12.18
6882,10,19,7,9.55
6883,10,20,7,9.07
6884,10,21,7,9.81
6885,10,22,7,9.69
6886,10,23,7,9.63
6887,10,24,7,9.93
6888,10,1,1,10.64
6889,10,2,1,11.11
6890,10,3,1,10.82
6891,10,4,1,11.31
6892,10,5,1,11.6
6893,10,6,1,14.709999999999999
6894,10,7,1,14.14
6895,10,8,1,37.019999999999996
6896,10,9,1,95.4
6897,10,10,1,84.63000000000001
6898,10,11,1,80.19
6899,10,12,1,109.39
6900,10,13,1,102.55000000000001
6901,10,14,1,93.82
6902,10,15,1,120.83000000000001
6903,10,16,1,106.47999999999999
6904,10,17,1,89.36000000000001
6905,10,18,1,62.89
6906,10,19,1,26.66
6907,10,20,1,10.55
6908,10,21,1,9.33
6909,10,22,1,8.38
6910,10,23,1,8.61
6911,10,24,1,9.0
6912,10,1,2,12.54
6913,10,2,2,13.69
6914,10,3,2,13.99
6915,10,4,2,14.48
6916,10,5,2,14.02
6917,10,6,2,83.2
6918,10,7,2,98.5
6919,10,8,2,158.23000000000002
6920,10,9,2,166.84
6921,10,10,2,178.79000000000002
6922,10,11,2,194.35
6923,10,12,2,203.43
6924,10,13,2,212.56
6925,10,14,2,210.85
6926,10,15,2,227.38
6927,10,16,2,235.78
6928,10,17,2,182.60000000000002
6929,10,18,2,129.43
6930,10,19,2,124.51
6931,10,20,2,121.61
6932,10,21,2,115.77
6933,10,22,2,16.42
6934,10,23,2,15.32
6935,10,24,2,12.73
6936,10,1,3,12.71
6937,10,2,3,12.33
6938,10,3,3,13.08
6939,10,4,3,12.74
6940,10,5,3,11.9
6941,10,6,3,102.9
6942,10,7,3,118.34
6943,10,8,3,165.19
6944,10,9,3,172.64
6945,10,10,3,191.65
6946,10,11,3,216.20000000000002
6947,10,12,3,220.36
6948,10,13,3,242.32
6949,10,14,3,243.32
6950,10,15,3,250.54000000000002
6951,10,16,3,251.17000000000002
6952,10,17,3,200.35
6953,10,18,3,136.68
6954,10,19,3,133.01
6955,10,20,3,132.06
6956,10,21,3,124.37
6957,10,22,3,16.34
6958,10,23,3,15.54
6959,10,24,3,13.76
6960,10,1,4,13.17
6961,10,2,4,12.67
6962,10,3,4,11.67
6963,10,4,4,10.68
6964,10,5,4,11.8
6965,10,6,4,117.15
6966,10,7,4,124.2
6967,10,8,4,167.07999999999998
6968,10,9,4,164.73000000000002
6969,10,10,4,181.72
6970,10,11,4,199.0
6971,10,12,4,211.23999999999998
6972,10,13,4,223.85000000000002
6973,10,14,4,224.29000000000002
6974,10,15,4,221.82
6975,10,16,4,225.9
6976,10,17,4,187.05
6977,10,18,4,136.46
6978,10,19,4,129.19
6979,10,20,4,128.28
6980,10,21,4,123.42
6981,10,22,4,16.0
6982,10,23,4,14.190000000000001
6983,10,24,4,11.51
6984,10,1,5,11.78
6985,10,2,5,12.05
6986,10,3,5,13.06
6987,10,4,5,11.45
6988,10,5,5,12.46
6989,10,6,5,97.61
6990,10,7,5,114.24000000000001
6991,10,8,5,161.72
6992,10,9,5,167.07
6993,10,10,5,180.55
6994,10,11,5,194.64
6995,10,12,5,200.92
6996,10,13,5,217.06
6997,10,14,5,207.13
6998,10,15,5,210.96
6999,10,16,5,218.01999999999998
7000,10,17,5,164.45
7001,10,18,5,124.00999999999999
7002,10,19,5,116.34
7003,10,20,5,115.07
7004,10,21,5,113.27000000000001
7005,10,22,5,16.32
7006,10,23,5,16.479999999999997
7007,10,24,5,11.68
7008,10,1,6,10.76
7009,10,2,6,12.91
7010,10,3,6,11.33
7011,10,4,6,10.86
7012,10,5,6,11.85
7013,10,6,6,109.58
7014,10,7,6,119.87
7015,10,8,6,166.64
7016,10,9,6,173.76
7017,10,10,6,195.19
7018,10,11,6,214.13
7019,10,12,6,209.58
7020,10,13,6,223.75
7021,10,14,6,226.1
7022,10,15,6,234.66
7023,10,16,6,240.05
7024,10,17,6,189.63
7025,10,18,6,133.39
7026,10,19,6,127.94
7027,10,20,6,127.69
7028,10,21,6,122.30000000000001
7029,10,22,6,16.93
7030,10,23,6,16.04
7031,10,24,6,13.56
7032,10,1,7,10.27
7033,10,2,7,10.3
7034,10,3,7,8.94
7035,10,4,7,9.08
7036,10,5,7,9.36
7037,10,6,7,129.44
7038,10,7,7,134.86
7039,10,8,7,138.28
7040,10,9,7,147.69
7041,10,10,7,149.34
7042,10,11,7,158.77
7043,10,12,7,153.8
7044,10,13,7,151.5
7045,10,14,7,150.05
7046,10,15,7,144.71
7047,10,16,7,138.41
7048,10,17,7,127.09
7049,10,18,7,12.96
7050,10,19,7,9.93
7051,10,20,7,8.89
7052,10,21,7,9.68
7053,10,22,7,9.09
7054,10,23,7,9.88
7055,10,24,7,10.13
7056,10,1,1,8.81
7057,10,2,1,8.92
7058,10,3,1,9.22
7059,10,4,1,9.4
7060,10,5,1,8.5
7061,10,6,1,10.69
7062,10,7,1,11.12
7063,10,8,1,13.53
7064,10,9,1,73.42
7065,10,10,1,74.88
7066,10,11,1,71.67
7067,10,12,1,95.17
7068,10,13,1,87.91
7069,10,14,1,76.19
7070,10,15,1,92.7
7071,10,16,1,80.64
7072,10,17,1,69.69
7073,10,18,1,32.69
7074,10,19,1,8.53
7075,10,20,1,8.76
7076,10,21,1,8.33
7077,10,22,1,9.4
7078,10,23,1,8.85
7079,10,24,1,9.36
7080,10,1,2,11.52
7081,10,2,2,10.83
7082,10,3,2,11.15
7083,10,4,2,11.5
7084,10,5,2,11.73
7085,10,6,2,49.29
7086,10,7,2,60.73
7087,10,8,2,105.2
7088,10,9,2,113.50999999999999
7089,10,10,2,135.93
7090,10,11,2,153.11
7091,10,12,2,156.93
7092,10,13,2,171.07
7093,10,14,2,173.09
7094,10,15,2,172.76
7095,10,16,2,167.51999999999998
7096,10,17,2,138.04
7097,10,18,2,98.28
7098,10,19,2,91.97
7099,10,20,2,90.74
7100,10,21,2,84.66
7101,10,22,2,15.59
7102,10,23,2,14.08
7103,10,24,2,13.06
7104,10,1,3,14.33
7105,10,2,3,13.05
7106,10,3,3,12.05
7107,10,4,3,11.69
7108,10,5,3,10.63
7109,10,6,3,77.46000000000001
7110,10,7,3,90.4
7111,10,8,3,128.13
7112,10,9,3,128.1
7113,10,10,3,136.63
7114,10,11,3,147.33
7115,10,12,3,166.65
7116,10,13,3,178.42
7117,10,14,3,171.41
7118,10,15,3,159.0
7119,10,16,3,168.8
7120,10,17,3,144.61
7121,10,18,3,109.43
7122,10,19,3,106.86
7123,10,20,3,103.97
7124,10,21,3,98.64999999999999
7125,10,22,3,13.85
7126,10,23,3,13.39
7127,10,24,3,12.97
7128,10,1,4,13.24
7129,10,2,4,13.87
7130,10,3,4,14.6
7131,10,4,4,13.33
7132,10,5,4,13.2
7133,10,6,4,81.1
7134,10,7,4,102.77
7135,10,8,4,139.92000000000002
7136,10,9,4,140.74
7137,10,10,4,149.07
7138,10,11,4,153.10999999999999
7139,10,12,4,156.32
7140,10,13,4,156.5
7141,10,14,4,149.6
7142,10,15,4,143.6
7143,10,16,4,134.94
7144,10,17,4,114.81
7145,10,18,4,85.99000000000001
7146,10,19,4,84.97
7147,10,20,4,91.25
7148,10,21,4,85.96
7149,10,22,4,14.709999999999999
7150,10,23,4,15.520000000000001
7151,10,24,4,12.99
7152,10,1,5,12.74
7153,10,2,5,14.1
7154,10,3,5,14.86
7155,10,4,5,13.49
7156,10,5,5,13.89
7157,10,6,5,16.81
7158,10,7,5,26.7
7159,10,8,5,68.06
7160,10,9,5,75.63
7161,10,10,5,96.97999999999999
7162,10,11,5,110.00999999999999
7163,10,12,5,120.06
7164,10,13,5,130.84
7165,10,14,5,135.56
7166,10,15,5,145.94
7167,10,16,5,145.22
7168,10,17,5,109.35
7169,10,18,5,75.22
7170,10,19,5,66.18
7171,10,20,5,61.37
7172,10,21,5,52.22
7173,10,22,5,17.13
7174,10,23,5,18.08
7175,10,24,5,12.71
7176,10,1,6,12.53
7177,10,2,6,13.06
7178,10,3,6,13.85
7179,10,4,6,14.6
7180,10,5,6,13.38
7181,10,6,6,16.05
7182,10,7,6,28.540000000000003
7183,10,8,6,81.93
7184,10,9,6,103.77000000000001
7185,10,10,6,115.86
7186,10,11,6,134.64000000000001
7187,10,12,6,150.21
7188,10,13,6,159.8
7189,10,14,6,153.15
7190,10,15,6,146.25
7191,10,16,6,149.78
7192,10,17,6,123.16
7193,10,18,6,89.67
7194,10,19,6,79.97
7195,10,20,6,74.11
7196,10,21,6,66.57
7197,10,22,6,15.76
7198,10,23,6,14.56
7199,10,24,6,12.62
7200,10,1,7,9.19
7201,10,2,7,8.22
7202,10,3,7,9.37
7203,10,4,7,10.11
7204,10,5,7,8.76
7205,10,6,7,16.61
7206,10,7,7,21.77
7207,10,8,7,23.35
7208,10,9,7,33.019999999999996
7209,10,10,7,45.14
7210,10,11,7,64.9
7211,10,12,7,71.14
7212,10,13,7,74.2
7213,10,14,7,76.2
7214,10,15,7,74.28999999999999
7215,10,16,7,68.71
7216,10,17,7,55.34
7217,10,18,7,11.620000000000001
7218,10,19,7,8.66
7219,10,20,7,10.02
7220,10,21,7,10.4
7221,10,22,7,11.17
7222,10,23,7,10.57
7223,10,24,7,11.49
7224,10,1,1,11.6
7225,10,2,1,11.6
7226,10,3,1,11.6
7227,10,4,1,11.02
7228,10,5,1,9.79
7229,10,6,1,12.58
7230,10,7,1,12.120000000000001
7231,10,8,1,11.59
7232,10,9,1,11.14
7233,10,10,1,41.75
7234,10,11,1,63.47
7235,10,12,1,59.02
7236,10,13,1,76.76
7237,10,14,1,70.21
7238,10,15,1,64.72
7239,10,16,1,78.35
7240,10,17,1,26.0
7241,10,18,1,9.87
7242,10,19,1,10.17
7243,10,20,1,10.55
7244,10,21,1,10.16
7245,10,22,1,9.37
7246,10,23,1,9.56
7247,10,24,1,8.49
7248,10,1,2,12.07
7249,10,2,2,13.05
7250,10,3,2,11.98
7251,10,4,2,11.4
7252,10,5,2,11.29
7253,10,6,2,104.17
7254,10,7,2,117.81
7255,10,8,2,161.5
7256,10,9,2,151.2
7257,10,10,2,154.51999999999998
7258,10,11,2,157.32
7259,10,12,2,169.21
7260,10,13,2,173.4
7261,10,14,2,169.81
7262,10,15,2,166.81
7263,10,16,2,173.25
7264,10,17,2,158.31
7265,10,18,2,125.65
7266,10,19,2,114.06
7267,10,20,2,113.41
7268,10,21,2,106.93
